wikipedia_id,MovieName,MovieYear,MovieBoxOffice,MovieRuntime,MovieLanguage,MovieCountries,MovieGenre,BookAuthor,BookTitle,BookStartYear,BookEndYear,BookDescription,BookRating,BookRatingNb,BookLanguage,MovieRating,MovieRatingNb
345825,Mackenna's Gold,1969,,128.0,English Language,United States of America,"Action/Adventure, Western, Adventure",Henry Wilson Allen,MacKenna's Gold,1963,1963,,,,,6.7,10139
27858916,A Man Called Gannon,1968,,105.0,English Language,United States of America,"Western, Action", Lee Dinford,Man Without a Star,1952,1952,,,,,5.3,208
9471632,My Side of the Mountain,1969,,100.0,English Language,United States of America,"Family Film, Family Drama, Drama, Adventure, Children's/Family",Jean Craighead George,My Side of the Mountain,1959,1959,,4.06,60183,eng,6.6,1201
6268880,On Her Majesty's Secret Service,1969,82000000.0,140.0,"German Language, English Language",United Kingdom,"Action/Adventure, Thriller, Glamorized Spy Film, Action, Spy",Ian Fleming,On Her Majesty's Secret Service,1963,1963,,3.96,16629,eng,6.7,102023
4705518,The Phantom Tollbooth,1970,,90.0,English Language,United States of America,"Adventure, Children's/Family, Animation, Fantasy, Children's Fantasy, Family Film",Norton Juster,The Phantom Tollbooth,1961,1961,,4.21,227037,en-US,6.7,3641
1884508,Rascal,1969,,85.0,English Language,United States of America,"Animal Picture, Adventure, Children's/Family, Family Drama, Drama, Family Film",Sterling North,Rascal,1963,1963,,4.14,11991,en-US,6.4,545
10202645,The Reivers,1969,,106.0,English Language,United States of America,"Action, Drama, Comedy, Adventure",William Faulkner,The Reivers,1962,1962,"Dust cover: <i>The Reivers</i> is, with no reservations whatsoever, one of the funniest books in our literature. It is a comic classic that will be universally read and reread, not only today, but as far into the future as any fiction of our time can continue to delight, interest, and inform the world of tomorrow. To seasoned readers of William Faulkner, <i>The Reivers</i> will come as no surprise, for they are already aware that his great gift for comedy is one of the most brilliant facets of his genius. But to those readers who have only sampled his work, <i>The Reivers</i> will be an especial delight.<br /><br />To reveal too much of the plot would be a discourtesy to the reader, for this is a book which moves on the wheels of breathless suspense. It may be said, however, that one day in 1905 eleven-year-old Lucius Priest—certain to become one of the most cherished striplings in literature—""borrowed"" his grandfather's automobile, with the tacit connivance of two older friends: the part-Indian Boon Hogganbeck and Ned William McCaslin, a Negro. In that nostalgic day, their ensuing expedition in the car from Jefferson, Mississippi, to Memphis called for the fearless hardihood of pioneers. The account of the heroic trio's journey is as exciting as it is hilarious—but it is just a pale prelude to the adventures that await them in Memphis. These being when Ned—a long-shot gambler and manipulator of Homeric stature—trades Grandfather's car for a dubious race horse. How the three reivers* grapple with the ensuing crisis is the mainspring of the story. Beginning with a night of whispered conspiracy in Miss Reba's brothel (made famous by the authors <i>Sanctuary</i>), it ends only after a conflict with the law, and some of the most hair-raising and bizarre horse racing in the history of fact or fiction. <br /><br />The wild humor, the racy language, and the frenetic action will not, however, blind the perceptive reader to the fact that <i>The Reivers</i>, like all of William Faulkner's work, is also a book about moving and tender human relationships, with profound moral insights into human conduct.<br /><br />*reive (reave): take awya by stealth or force; plunder.",3.79,6448,en-GB,6.6,3371
19203216,Scream and Scream Again,1970,,95.0,English Language,United Kingdom,"Crime Fiction, Mystery, Science Fiction, Horror, Thriller", Peter Saxon,The Disorientated Man,1967,1967,,,,,5.5,4637
27617955,Smith!,1969,,112.0,English Language,United States of America,Drama,Paul St. Pierre,Breaking Smith's Quarter Horse,1966,1966,"Smith--a man of moderate ambition, unknown first name, and dubious companions--has a quarter horse in which he has great faith. But the path from quarter horse of good stock to cutting horse of skill and finesse is strewn with obstacles, unforgettable characters and the kind of earthy humor Paul St. Pierre's writing is known for.",4.23,64,,5.8,297
17602253,The Stalking Moon,1968,,109.0,English Language,United States of America,"Action/Adventure, Western, Action, Indian Western",T. V. Olsen,The Stalking Moon,1965,1965,"Sam Vetch didn't know that his wife had been the woman of Salvaje, the Ghost -- and that she had borne two sons by the Apache chieftain. When Salvaje came to claim his own, the duel began: a deadly contest between two men of strong will, courage, and different standards of honor -- a duel that must end in tragedy.",4.07,167,,6.6,3358
3524875,Taste the Blood of Dracula,1970,,95.0,English Language,United Kingdom,"Horror, Costume Horror",Bram Stoker,Dracula,1897,1897,,3.99,885289,,6.3,7117
217776,"They Shoot Horses, Don't They?",1969,12600000.0,129.0,English Language,United States of America,"Existentialism, Melodrama, Drama, Period piece, Psychological thriller",Horace McCoy,"They Shoot Horses, Don't They?",1935,1935,,3.86,6591,eng,7.8,21465
239532,Topaz,1969,6000000.0,125.0,"French Language, Russian Language, English Language, Spanish Language","United States of America, United Kingdom","Thriller, Crime Fiction, Mystery, Drama, Suspense, Film adaptation, Spy",Leon Uris,Topaz,1967,1967,"<b>On the eve of the Cuban Missile Crisis, American and French intelligence agents are plunged into a maze of Cold War intrigue</b> In Paris, 1962, French intelligence chief André Devereaux and NATO intelligence chief Michael Nordstrom have uncovered Soviet plans to ship nuclear arms to Cuba. But when Devereaux reports his findings and nobody acts—and he is targeted in an assassination attempt—he soon realizes he’s tangled in a plot far greater than he first understood.",3.8,4607,,6.2,20041
161912,True Grit,1969,31132592.0,127.0,English Language,United States of America,"Adventure, Costume drama, Action/Adventure, Western, Drama, Film adaptation",Charles Portis,True Grit,1968,1968,,4.16,37966,,7.4,52540
10478871,Une femme douce,1969,,88.0,French Language,France,Drama,Fyodor Dostoyevsky,A Gentle Creature ,1876,1876,,,,,7.3,3160
6096388,The Wonderful Land of Oz,1969,,,English Language,United States of America,"Musical, Children's/Family, Fantasy, Family Film, Children's Fantasy",L. Frank Baum,The Marvelous Land of Oz,1904,1904,"<p>Few fantasy lands have captured our hearts and imaginations as has the marvelous land of Oz. For over four generations, children and adults alike have reveled in the magical adventures of its beloved folk. Now, for the first time in over seventy years, the second book about Oz is presented here in the same deluxe format as the rare first edition, complete with all 16 of the original John R. Neill color plates, its colorful pictorial binding, and the many black-and-white illustrations that bring it to joyous life.</p><p>First issued in 1904, L. Frank Baum's <i>The Marvelous Land of Oz</i> is the story of the wonderful adventures of the young boy named Tip as he travels throughout the many lands of Oz. Here he meets with our old friends the Scarecrow and Tin Woodman, as well as some new friends like Jack Pumpkinhead, the Wooden Sawhorse, the Highly Magnified Woggle-Bug, and the amazing Gump. How they thwart the wicked plans of the evil witch Mombi and overcome the rebellion of General Jinjur and her army of young women is a tale as exciting and endearing today as it was when first published over eighty years ago.</p><p>Afterword by Peter Glassman. A facsimile of the rare first edition, complete with all 16 original color plates, a colorful pictorial binding, and over 125 of Neill's drawings. A Books of Wonder(R) Classic.</p>",3.82,18154,eng,2.1,415
6061532,Young Billy Young,1969,,89.0,English Language,United States of America,"Action/Adventure, Revisionist Western, Western, Action",Henry Wilson Allen,Who Rides with Wyatt,1955,1955,,,,,5.7,1558
10673063,The Adventurers,1970,,177.0,English Language,United States of America,"Drama, Political drama, Film adaptation",Harold Robbins,The Adventurers,1966,1966,,3.87,1370,eng,5.2,942
99459,Airport,1970,100489151.0,137.0,"Italian Language, English Language",United States of America,"Disaster, Thriller, Action, Action/Adventure, Airplanes and airports",Arthur Hailey,Airport,1968,1968,,3.95,35757,eng,6.6,22736
152058,Beneath the Planet of the Apes,1970,18999718.0,95.0,English Language,United States of America,"Science Fiction, Action, Doomsday film",Pierre Boulle,Planet of the Apes,1963,1963,,3.95,31260,en-US,6.0,55042
5813769,Captain Nemo and the Underwater City,1969,,105.0,English Language,United Kingdom,"Science Fiction, Adventure, Steampunk",Jules Verne,Twenty Thousand Leagues Under the Seas,1870,1870,,4.5,6,,5.7,1864
3628560,Catch-22,1970,,122.0,"Italian Language, English Language",United States of America,"Anti-war, Ensemble Film, Film adaptation, Surrealism, Period piece, Satire, Drama, Comedy, War film, Black comedy",Joseph Heller,Catch-22,1961,1961,,3.98,698350,,7.1,27065
18768247,Doctor in Trouble,1970,,90.0,English Language,United Kingdom,"Romantic comedy, Romance Film, Comedy",Richard Gordon,Doctor,1952,1952,,,,,5.3,488
2035109,Frankenstein Must Be Destroyed,1969,,101.0,English Language,United Kingdom,"Science Fiction, Horror, Gothic Film, Creature Film, Monster, Costume Horror",Mary Shelley,Frankenstein,1818,1818,,,,,6.7,5434
9579854,The Hawaiians,1970,,134.0,English Language,United States of America,"Epic, Political drama, Period piece, Drama, Romantic drama, Historical Epic, Romance Film",James A. Michener,Hawaii,1959,1959,,4.2,69542,eng,6.1,1479
4141849,The Horror of Frankenstein,1970,,95.0,English Language,United Kingdom,"Satire, Horror, Horror Comedy, Costume Horror",Mary Shelley,Frankenstein,1818,1818,,,,,5.8,3042
2648891,Jane Eyre,1970,,110.0,"French Language, English Language","United States of America, United Kingdom","Costume drama, Drama",Charlotte Brontë,Jane Eyre,1847,1847,,4.12,1548529,eng,6.4,1224
11577392,Love Story,1970,136397186.0,99.0,English Language,United States of America,"Tragedy, Drama, Film adaptation, Romantic drama, Romance Film, New Hollywood",Erich Segal,Love Story,1970,1970,,3.62,51123,eng,6.9,38203
10542198,A Man Called Horse,1970,,114.0,"Sioux language, English Language",United States of America,"Action/Adventure, Western, Drama, Adventure",Dorothy M. Johnson,A Man Called Horse ,1950,1950,,,,,6.8,9651
3565365,The Molly Maguires,1970,2200000.0,124.0,English Language,United States of America,"Crime Fiction, Period piece, Drama, Docudrama", Arthur H. Lewis,The Molly Maguires,1969,1969,,,,,6.8,4442
16731651,Promise at Dawn,1970,,102.0,English Language,"United States of America, France",Drama,Romain Gary,Promise at Dawn,1961,1961,,4.3,5385,eng,6.3,215
9551895,The Railway Children,1970,,110.0,English Language,United Kingdom,"Family Film, Family Drama, Drama, Adventure",E. Nesbit,The Railway Children,1906,1906,,4.01,49628,en-GB,7.3,5826
1090241,Scrooge,1970,,114.0,English Language,United Kingdom,"Family Drama, Christmas movie, Musical, Drama, Film adaptation, Fantasy, Family Film",Charles Dickens,A Christmas Carol,1843,1843,,4.05,574810,,7.5,12881
17820671,Tarzan's Deadly Silence,1970,,88.0,English Language,United States of America,"Jungle Film, Adventure",Edgar Rice Burroughs,Tarzan,1912-1965,1912-1965,,,,,5.7,69
22372165,The Virgin and the Gypsy,1970,,95.0,English Language,United Kingdom,"Romantic drama, Romance Film, Drama, Film adaptation",D. H. Lawrence,The Virgin and the Gypsy,1926,1926,"The Virgin and the Gipsy was discovered in France after D. H. Lawrence's death in 1930. Immediately recognized as a masterpiece in which Lawrence had distilled and purified his ideas about sexuality and morality, The Virgin and the Gipsy has become a classic and is one of Lawrence's most electrifying short novels.<br /><br />Set in a small village in the English countryside, this is the story of a secluded, sensitive rector's daughter who yearns for meaning beyond the life to which she seems doomed. When she meets a handsome young gipsy whose life appears different from hers in every way, she is immediately smitten and yet still paralyzed by her own fear and social convention. Not until a natural catastrophe suddenly, miraculously sweeps away the world as she knew it does a new world of passion open for her. Lawrence's spirit is infused by all his tenderness, passion, and knowledge of the human soul.",3.41,2397,eng,6.0,403
1705380,WUSA,1970,,115.0,English Language,United States of America,"Drama, Political drama",Robert Stone,A Hall of Mirrors,1967,1967,,3.73,400,en-US,5.5,1425
217800,Women in Love,1969,,131.0,English Language,United Kingdom,"Romance Film, Erotic Drama, Drama, Period piece",D. H. Lawrence,Women in Love,1920,1920,,3.67,28650,eng,7.1,8892
15112404,Wuthering Heights,1970,,104.0,English Language,United Kingdom,"Adventure, Costume drama, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Emily Brontë,Wuthering Heights,1847,1847,,3.85,1270598,,6.4,2176
5084872,The Anderson Tapes,1971,,98.0,English Language,United States of America,"Crime Fiction, Thriller, Crime Comedy, Heist, Caper story, Crime Thriller",Lawrence Sanders,The Anderson Tapes,1969,1969,,3.68,1399,eng,6.4,9126
3887641,The Andromeda Strain,1971,12376563.0,115.0,English Language,United States of America,"Thriller, Mystery, Science Fiction",Michael Crichton,The Andromeda Strain,1969,1969,,3.89,213256,eng,7.2,41417
357525,Bedknobs and Broomsticks,1971,17871174.0,139.0,"English Language, German Language",United States of America,"Fantasy Adventure, Adventure, Children's/Family, Animated Musical, Animation, Musical, Fantasy, Comedy, War film, Drama, Family Film, Family-Oriented Adventure",Mary Norton,Bedknob and Broomstick,1957,1957,"Prim, quiet, elegant Miss Price is a witch!Well, not quite. A witch-in-training, Miss Price hasn't got the hang of flying on brooms nor has she learned to be properly wicked. And her spells -- well ... practice makes perfect. Yet she can't practice if Charles, Carey, and Paul reveal her secret.<br /><br />To win their silence she enchants a bed-knob so that the children's bed will take them anywhere they want.<br /><br />But traveling by bed is a clumsy sort of magic. The children want adventure, but what they get is trouble ... trouble of the most breathtaking, fantastic, unforgettable kind.",4.03,10370,,7.1,41549
1186395,The Beguiled,1971,,109.0,English Language,United States of America,"Period piece, Melodrama, Drama, War film", Thomas P. Cullinan,A Painted Devil,1966,1966,,,,,7.2,19727
22483319,Black Beauty,1971,,90.0,,United Kingdom,"Family Film, Family Drama, Drama, Film adaptation",Anna Sewell,Black Beauty,1877,1877,,3.96,227605,eng,5.4,1197
1029774,Catlow,1971,,101.0,English Language,United States of America,"Action/Adventure, Western, Comedy Western, Film adaptation",Louis L'Amour,Catlow,1963,1963,"Ben Cowan and Bijah Catlow had been bound as friends since childhood. By the time they grew to manhood, Catlow had become a top cowhand with a wild streak. It took just one disastrous confrontation with a band of greedy ranchers to make him an outlaw. And when he crossed that line, it was up to U.S. Marshal Ben Cowan to bring him in alive--if only Catlow would give him the chance....",3.93,1770,,5.6,1425
1659954,A Clockwork Orange,1971,26589355.0,137.0,English Language,"United States of America, United Kingdom","Crime Fiction, Science Fiction, Cult, Satire, Drama, Dystopia, Black comedy, Juvenile Delinquency Film, New Hollywood",Anthony Burgess,A Clockwork Orange,1962,1962,,3.99,570424,eng,8.2,899044
459586,The Devils,1971,,111.0,English Language,United Kingdom,"Crime Fiction, Thriller, Horror, Historical fiction, Period piece, New Hollywood",Aldous Huxley,The Devils of Loudun,1952,1952,,3.9,2087,en-GB,7.7,19346
157481,Diamonds Are Forever,1971,116000000.0,115.0,"German Language, English Language",United Kingdom,"Thriller, Science Fiction, Action/Adventure, Glamorized Spy Film, Action, Spy",Ian Fleming,Diamonds Are Forever,1956,1956,"""Listen, Bond,"" said Tiffany Case. ""It’d take more than Crabmeat Ravigotte to get me into bed with a man. In any event, since it’s your check, I’m going to have caviar, and what the English call “cutlets”, and some pink champagne. I don’t often date a good-looking Englishman and the dinner’s going to live up to the occasion.""<br /><br />Meet Tiffany Case, a cold, gorgeous, devil-may-care blonde; the kind of girl you could get into a lot of trouble with—if you wanted. She stands between James Bond and the leaders of a diamond-smuggling ring that stretches from Africa via London to the States. Bond uses her to infiltrate this gang, but once in America the hunter becomes the hunted. Bond is in real danger until help comes from an unlikely quarter, the ice-maiden herself …",3.6,17026,,6.5,116757
9267531,Dracula vs. Frankenstein,1971,,90.0,English Language,United States of America,"B-movie, Indie, Creature Film, Monster, Horror, Costume Horror",Bram Stoker,Dracula,1897,1897,,3.99,885289,,3.5,2302
303928,Escape from the Planet of the Apes,1971,12348905.0,98.0,English Language,United States of America,"Science Fiction, Adventure, Escape Film",Pierre Boulle,Planet of the Apes,1963,1963,,3.95,31260,en-US,6.3,42353
175668,Get Carter,1971,,103.0,English Language,United Kingdom,"Thriller, Crime Fiction, Gangster Film, Crime Thriller",Ted Lewis,Jack's Return Home,1970,1970,,,,,7.3,37793
16198836,The Grissom Gang,1971,,128.0,English Language,United States of America,"Thriller, Crime Fiction, Gangster Film, Crime Drama, Psychological thriller, Period piece, Drama, Black comedy, Crime Thriller, Action",James Hadley Chase,No Orchids for Miss Blandish,1939,1939,"Miss Blandish - innocent, exquisite, vulnerable heiress - is kidnapped by a gang of ruthless hoods who've never tried big-time crime. Foiled by their own vicious ineptitude and the greed of a superior mob, the kidnappers lose their million dollar prize. Blandish, terrified and broken, is now the captive of Ma' Grisson and her sadistic, sexually deviant son Slim.<br /><br />When Dave Fenner was hired to solve the Blandish kidnapping, he knew the on finding the girl were against him - the cops were still looking for her three months after the ransom had been paid. And the kidnappers, Riley and his gang, had disappeared in to thin air. But what none of them knew was that Riley himself had been wiped out by a rival gang - and the heiress was now in the hands of Ma Grisson and her son Slim, a vicious killer who couldn't stay away from women...especially his beautiful new captive. By the time Fenner began to close in on them, some terrible things had happened to Miss Blandish...",3.74,2084,eng,6.7,1517
2294584,Kidnapped,1971,,107.0,English Language,United Kingdom,"Costume drama, Drama, Adventure",Robert Louis Stevenson,Kidnapped,1886,1886,,3.79,56495,,6.2,1573
3459329,Lady Frankenstein,1971,,85.0,English Language,Italy,"Science Fiction, Horror, Creature Film, Black-and-white, Monster, Costume Horror",Mary Shelley,Frankenstein,1818,1818,,,,,5.1,2593
74868,The Last Picture Show,1971,29133000.0,126.0,English Language,United States of America,"Ensemble Film, Slice of life story, Americana, Black-and-white, Period piece, Coming of age, Film adaptation, Drama, New Hollywood",Larry McMurtry,The Last Picture Show,1966,1966,The youth of a small town in mid-twentieth-century Texas search for ways to escape boredom and experience life and love.,3.97,13531,,8.0,53924
12009151,The Mephisto Waltz,1971,,109.0,English Language,United States of America,"Thriller, Horror",Fred Mustard Stewart,The Mephisto Waltz,1969,1969,,,,,6.1,3376
7487078,The Night Digger,1971,,97.0,English Language,United States of America,"Thriller, Psychological thriller",Joy Cowley,Nest in a Fallen Tree,1967,1967,,,,,6.3,1315
339403,The Omega Man,1971,,88.0,English Language,United States of America,"Albino bias, Action/Adventure, Science Fiction, Doomsday film, Cult, Blaxploitation, Apocalyptic and post-apocalyptic fiction, Drama, Film adaptation, Disaster, Dystopia",Richard Matheson,I Am Legend,1954,1954,,4.07,88522,eng,6.4,34758
17467039,The Organization,1971,,106.0,English Language,United States of America,"Thriller, Crime Fiction, Action, Action/Adventure",John Bell,In the Heat of the Night,1965,1965,,,,,6.0,2238
848293,The Tales of Beatrix Potter,1971,,90.0,English Language,United Kingdom,"Drama, Family Film, Fantasy",Beatrix Potter,The Tale of Peter Rabbit,1901,1901,,4.18,196397,eng,6.8,658
5231163,Quest for Love,1971,,,,United Kingdom,"Mystery, Romance Film, Drama",John Wyndham,Random Quest ,1961,1961,,,,,6.6,589
2100438,Scars of Dracula,1970,,95.0,English Language,United Kingdom,Horror,Bram Stoker,Dracula,1897,1897,,3.99,885289,,6.1,6652
76345,Shaft,1971,,98.0,"English Language, American English",United States of America,"Crime Fiction, Thriller, Detective, Action/Adventure, Mystery, Blaxploitation, Drama, Suspense, Action",Ernest Tidyman,Shaft,1970,1970,,,,,6.6,21630
196176,Straw Dogs,1971,11148828.0,118.0,English Language,"United States of America, United Kingdom","Thriller, Drama",Gordon Williams,The Siege of Trencher's Farm,1969,1969,,,,,7.4,65695
12674456,Valdez Is Coming,1971,,91.0,English Language,United States of America,"Action/Adventure, Revisionist Western, Western",Elmore Leonard,Valdez Is Coming,1970,1970,"They laughed at Roberto Valdez and then ignored him. But when a dark-skinned man was holed up in a shack with a gun, they sent the part-time town constable to deal with the problem -- and made sure he had no choice but to gun the fugitive down. Trouble was, Valdez killed an innocent man. And when he asked for justice -- and some money for the dead man's woman -- they beat Valdez and tied him to a cross. They were still laughing when Valdez came back. And then they began to die...",4.02,2056,,6.7,4705
594257,Walkabout,1971,,100.0,"Yolngu Matha, English Language",United Kingdom,"Action/Adventure, Drama, Coming of age, Adventure",Donald G. Payne,Walkabout,1959,1959,,,,,7.6,28057
14209782,When Eight Bells Toll,1971,,94.0,English Language,United Kingdom,"Thriller, Action, Drama",Alistair MacLean,When Eight Bells Toll,1966,1966,"Millions of pounds in gold bullion are being pirated in the Irish Sea--and investigations by the British Secret Service, and a sixth sense, have brought Philip Calvert to a bleak, lonely bay in the Western Highlands. But the sleepy atmosphere of Torbay is deceptive: many mysterious disappearances have occurred there, and even the unimaginative Highland Police Sergeant seems to be involved. But why?<br /><br />This high-stakes heist story shows Alistair Maclean at his enthralling best, with all the edge-of-the-seat suspense and dry humor that millions of readers have devoured for years.",3.97,7290,,6.0,2785
1693762,Willard,1971,14545941.0,95.0,English Language,United States of America,"Natural horror films, Horror",Stephen Gilbert,Ratman's Notebooks,1969,1969,,,,,6.2,5867
174560,Willy Wonka & the Chocolate Factory,1971,4000000.0,89.0,"French Language, English Language, German Language","United States of America, United Kingdom, Germany","Adventure, Children's/Family, Fantasy, Musical, Coming of age, Comedy, Film adaptation, Drama, Family Film, Family-Oriented Adventure",Roald Dahl,Charlie and the Chocolate Factory,1964,1964,,4.13,623270,eng,7.8,233328
1235054,Across 110th Street,1972,10000000.0,102.0,English Language,United States of America,"Thriller, Crime Fiction, Gangster Film, Action/Adventure, Blaxploitation, Drama, Film adaptation, Crime Thriller, Action", Wally Ferris,Across 110th,1970,1970,,,,,7.0,7381
5576958,Alice's Adventures in Wonderland,1972,,101.0,English Language,United Kingdom,"Drama, Musical, Fantasy, Family Film, Adventure",Lewis Carroll,Alice's Adventures in Wonderland,1865,1865,,4.02,214824,,5.7,1887
9627061,Asylum,1972,,89.0,English Language,United Kingdom,"Thriller, Horror, Supernatural, Anthology, Psychological thriller, Mystery, Suspense",Patrick McGrath,Asylum,1996,1996,"As a psychiatrist in a top-security mental hospital in the 1950s, Peter Cleave has made a study of what he calls 'the catastrophic love affair characterized by sexual obsession.' His experience is extensive, and he is never surprised. Until, that is, he comes reluctantly to accept that the wife of one of his colleagues has embarked on such an affair...",3.83,8918,eng,6.5,8510
2413574,Ben,1972,,94.0,English Language,United States of America,"Thriller, Natural horror films, Animal Picture, Horror",Stephen Gilbert,Ratman's Notebooks,1969,1969,,,,,5.3,3629
6718040,The Biscuit Eater,1972,,90.0,English Language,United States of America,"Family Film, Family Drama, Drama",James H. Street,The Biscuit Eater ,1939,1939,,,,,5.7,569
2368143,Blacula,1972,,92.0,English Language,United States of America,"Cult, Action/Adventure, Blaxploitation, Horror",Bram Stoker,Dracula,1897,1897,,3.99,885289,,5.7,8154
640651,Blood from the Mummy's Tomb,1971,,93.0,English Language,United Kingdom,"Monster movie, Archaeology, B-movie, Horror, Creature Film",Bram Stoker,The Jewel of Seven Stars,1903,1903,,3.42,2364,,5.6,3974
5501853,The Carey Treatment,1972,,101.0,English Language,United States of America,"Crime Fiction, Mystery, Detective fiction, Detective, Crime Thriller",Michael Crichton,A Case of Need,1968,1968,,,,,6.1,1718
657159,Conquest of the Planet of the Apes,1972,9700000.0,88.0,English Language,United States of America,"Cult, Science Fiction, Action, Adventure",Pierre Boulle,Planet of the Apes,1963,1963,,3.95,31260,en-US,6.1,38566
2617441,The Cowboys,1972,7500000.0,134.0,English Language,United States of America,"Action/Adventure, Western, Action",William Dale Jennings,The Cowboys,1971,1971,,,,,7.4,16363
101899,Deliverance,1972,46122355.0,110.0,English Language,United States of America,"LGBT, Thriller, Adventure, Action/Adventure, Drama, Film adaptation, Action, New Hollywood",James Dickey,Deliverance,1970,1970,"The setting is the Georgia wilderness, where the state's most remote white-water river awaits. In the thundering froth of that river, in its echoing stone canyons, four men on a canoe trip discover a freedom and exhilaration beyond compare. And then, in a moment of horror, the adventure turns into a struggle for survival as one man becomes a human hunter who is offered his own harrowing deliverance.",3.88,29664,,7.6,122657
3827670,Dracula A.D.1972,1972,,96.0,English Language,United Kingdom,Horror,Bram Stoker,Dracula,1897,1897,,3.99,885289,,5.9,7726
29180377,Fear in the Night,1972,,94.0,"French Language, English Language",United Kingdom,"Thriller, World cinema, Psychological thriller, Mystery, Drama, Suspense",Cornell Woolrich,Nightmare,1942,1942,,,,,5.9,2552
508044,Frenzy,1972,12600000.0,116.0,English Language,United Kingdom,"Thriller, Psychological thriller, Mystery, Drama, Suspense, Film adaptation, Crime Thriller",Arthur La Bern,"Goodbye Piccadilly, Farewell Leicester Square",1966,1966,,,,,7.4,50574
585824,The Getaway,1972,36734619.0,122.0,"English Language, Spanish Language",United States of America,"Thriller, Crime Fiction, Action",Jim Thompson,The Getaway,1959,1959,,3.93,5823,eng,7.3,36585
2466773,The Godfather,1972,268500000.0,177.0,"Latin Language, Italian Language, Sicilian Language, English Language",United States of America,"Crime Fiction, Gangster Film, Crime Drama, Family Drama, Period piece, Drama, Film adaptation, New Hollywood",Mario Puzo,The Godfather,1969,1969,,4.36,316399,eng,9.2,2076279
26743188,Hit Man,1972,,90.0,English Language,United States of America,"Crime Fiction, Drama",Ted Lewis,Jack's Return Home,1970,1970,,,,,5.7,1152
5080099,The Hot Rock,1972,3500000.0,97.0,English Language,United States of America,"Crime Fiction, Heist, Crime Comedy, Caper story, Action/Adventure, Comedy, Action",Donald E. Westlake,The Hot Rock,1970,1970,,3.94,4702,eng,6.8,7109
5334557,"I, Monster",1971,,80.0,English Language,United Kingdom,"Science Fiction, Horror, Costume Horror",Robert Louis Stevenson,Strange Case of Dr Jekyll and Mr Hyde,1886,1886,"This dark psychological fantasy is more than a moral tale. It is also a product of its time, drawing on contemporary theories of class, evolution and criminality and the secret lives behind Victorian propriety, to create a unique form of urban Gothic.",3.82,378377,eng,5.7,2055
7379134,Man of La Mancha,1972,,129.0,English Language,"United States of America, Italy","Adventure, Musical comedy, Action/Adventure, Musical, Drama, Film adaptation, Musical Drama",Miguel de Cervantes,Don Quixote[N 7],1605-1615,1605-1615,,,,,6.5,4911
30863940,Night of the Lepus,1972,,88.0,English Language,United States of America,"Thriller, Natural horror films, Science Fiction, Horror, B-movie",Russell Braddon,The Year of the Angry Rabbit,1964,1964,,,,,4.1,5566
19134923,The Nightcomers,1971,,96.0,English Language,"England, United Kingdom","Thriller, Crime Fiction, Horror, Drama, Film adaptation",Henry James,The Turn of the Screw,1898,1898,,3.43,91563,eng,5.8,2967
3567688,Pete 'n' Tillie,1972,14999969.0,100.0,English Language,United States of America,"Romantic drama, Romance Film, Drama, Film adaptation",Peter De Vries,Witch's Milk,1968,1968,,,,,6.2,1200
1855172,Pocket Money,1972,,102.0,English Language,United States of America,"Action/Adventure, Western, Buddy film, Comedy, Comedy Western", Joseph P. Brown,Jim Kane,1970,1970,,,,,5.4,1996
15952338,Portnoy's Complaint,1972,,101.0,English Language,United States of America,"Drama, Comedy",Philip Roth,Portnoy's Complaint,1969,1969,,3.7,53759,,5.3,647
511228,The Poseidon Adventure,1972,93300000.0,117.0,"Hebrew Language, English Language",United States of America,"Thriller, Adventure, Action/Adventure, Drama, Disaster, Action",Paul Gallico,The Poseidon Adventure,1972,1972,,,,,7.1,50382
19268144,The Call of the Wild,1972,,100.0,English Language,"France, Spain, Italy, West Germany, United Kingdom","Adventure, Action/Adventure, Drama, Film adaptation, Family Film, Action",Jack London,The Call of the Wild,1903,1903,,3.87,320987,eng,5.9,2048
5189701,Treasure Island,1972,,94.0,English Language,"France, Spain, Italy, West Germany, United Kingdom","Family Film, Adventure",Robert Louis Stevenson,Treasure Island,1883,1883,,3.83,380722,eng,5.8,1557
2917039,Slaughterhouse-Five,1972,,103.0,English Language,United States of America,"Anti-war, Science Fiction, Film adaptation, Comedy-drama, Satire, Drama, Comedy, War film, Time travel, Anti-war film",Kurt Vonnegut,Slaughterhouse-Five,1969,1969,,,,,6.8,14169
13249791,Snowball Express,1972,,99.0,English Language,United States of America,"Family Film, Comedy, Slapstick"," Frankie O'Rear ,John O'Rear",Chateau Bon Vivant,1967,1967,,,,,6.3,2087
11526309,Sounder,1972,16889761.0,104.0,English Language,United States of America,"Period piece, Drama, Film adaptation",William H. Armstrong,Sounder,1969,1969,"Angry and humiliated when his sharecropper father is jailed for stealing food for his family, a young black boy grows in courage and understanding by learning to read and through his relationship with his devoted dog Sounder.",3.97,27811,,7.5,4970
36165477,The Woman Hunt,1972,,81.0,English Language,"United States of America, Philippines","Thriller, Action, Drama",Richard Connell,The Most Dangerous Game ,1924,1924,,3.93,40890,eng,4.7,208
